chaser,step,scene,duration_ms,beats
hiphop_rnb-smoke-trap,9,par_1_amber,,1
hiphop_rnb-smoke-trap,10,par_2_amber,,1
hiphop_rnb-smoke-trap,11,par_3_amber,,1
hiphop_rnb-smoke-trap,12,par_4_amber,,1
hiphop_rnb-smoke-trap,13,par_1_amber,,1
hiphop_rnb-smoke-trap,14,par_2_amber,,1
hiphop_rnb-smoke-trap,15,par_3_amber,,1
hiphop_rnb-smoke-trap,16,par_4_amber,,1
hiphop_rnb-smoke-trap,17,par_13_mauve,,1
hiphop_rnb-smoke-trap,18,par_24_mauve,,1
hiphop_rnb-smoke-trap,19,par_13_amber,,1
hiphop_rnb-smoke-trap,20,par_24_amber,,1
hiphop_rnb-smoke-trap,21,par_13_mauve,,1
hiphop_rnb-smoke-trap,22,par_24_mauve,,1
hiphop_rnb-smoke-trap,23,par_13_amber,,1
hiphop_rnb-smoke-trap,24,par_24_amber,,1
hiphop_rnb-smoke-trap,25,par_all_uv,,1
hiphop_rnb-smoke-trap,26,par_12_uv,,1
hiphop_rnb-smoke-trap,27,par_34_uv,,1
hiphop_rnb-smoke-trap,28,par_all_off,,1
hiphop_rnb-smoke-trap,29,par_all_uv,,1
hiphop_rnb-smoke-trap,30,par_12_uv,,1
hiphop_rnb-smoke-trap,31,par_34_uv,,1
hiphop_rnb-smoke-trap,32,par_all_off,,1
hiphop_rnb-smoke-trap,33,par_4_mauve,,1
hiphop_rnb-smoke-trap,34,par_3_mauve,,1
hiphop_rnb-smoke-trap,35,par_2_mauve,,1
hiphop_rnb-smoke-trap,36,par_1_mauve,,1
hiphop_rnb-smoke-trap,37,par_4_mauve,,1
hiphop_rnb-smoke-trap,38,par_3_mauve,,1
hiphop_rnb-smoke-trap,39,par_2_mauve,,1
hiphop_rnb-smoke-trap,40,par_1_mauve,,1
hiphop_rnb-smoke-trap,41,par_12_amber,,1
hiphop_rnb-smoke-trap,42,par_34_amber,,1
hiphop_rnb-smoke-trap,43,par_12_mauve,,1
hiphop_rnb-smoke-trap,44,par_34_mauve,,1
hiphop_rnb-smoke-trap,45,par_12_amber,,1
hiphop_rnb-smoke-trap,46,par_34_amber,,1
hiphop_rnb-smoke-trap,47,par_12_mauve,,1
hiphop_rnb-smoke-trap,48,par_34_mauve,,1
hiphop_rnb-smoke-trap,49,par_all_amber,,1
hiphop_rnb-smoke-trap,50,par_all_mauve,,1
hiphop_rnb-smoke-trap,51,par_all_amber,,1
hiphop_rnb-smoke-trap,52,par_all_off,,1
hiphop_rnb-smoke-trap,53,par_all_amber,,1
hiphop_rnb-smoke-trap,54,par_all_mauve,,1
hiphop_rnb-smoke-trap,55,par_all_amber,,1
hiphop_rnb-smoke-trap,56,par_all_off,,1
hiphop_rnb-smoke-trap,57,par_14_uv,,1
hiphop_rnb-smoke-trap,58,par_23_mauve,,1
hiphop_rnb-smoke-trap,59,par_14_uv,,1
hiphop_rnb-smoke-trap,60,par_23_amber,,1
hiphop_rnb-smoke-trap,61,par_14_uv,,1
hiphop_rnb-smoke-trap,62,par_23_mauve,,1
hiphop_rnb-smoke-trap,63,par_14_uv,,1
hiphop_rnb-smoke-trap,64,par_23_amber,,1

# HipHop & RnB - Siren - Lounge - low
hiphop_rnb-siren-lounge,1,par_all_red,,1
hiphop_rnb-siren-lounge,2,par_all_red,,1
hiphop_rnb-siren-lounge,3,par_12_red,,1
hiphop_rnb-siren-lounge,4,par_34_red,,1
hiphop_rnb-siren-lounge,5,par_all_red,,1
hiphop_rnb-siren-lounge,6,par_all_red,,1
hiphop_rnb-siren-lounge,7,par_12_red,,1
hiphop_rnb-siren-lounge,8,par_34_red,,1
hiphop_rnb-siren-lounge,9,par_all_red,,1
hiphop_rnb-siren-lounge,10,par_all_red,,1
hiphop_rnb-siren-lounge,11,par_12_red,,1
hiphop_rnb-siren-lounge,12,par_34_red,,1
hiphop_rnb-siren-lounge,13,par_all_red,,1
hiphop_rnb-siren-lounge,14,par_all_red,,1
hiphop_rnb-siren-lounge,15,par_12_red,,1
hiphop_rnb-siren-lounge,16,par_34_red,,1
hiphop_rnb-siren-lounge,17,par_all_blue,,1
hiphop_rnb-siren-lounge,18,par_13_blue,,1
hiphop_rnb-siren-lounge,19,par_24_blue,,1
hiphop_rnb-siren-lounge,20,par_all_blue,,1
hiphop_rnb-siren-lounge,21,par_all_blue,,1
hiphop_rnb-siren-lounge,22,par_13_blue,,1
hiphop_rnb-siren-lounge,23,par_24_blue,,1
hiphop_rnb-siren-lounge,24,par_all_blue,,1
hiphop_rnb-siren-lounge,25,par_all_blue,,1
hiphop_rnb-siren-lounge,26,par_13_blue,,1
hiphop_rnb-siren-lounge,27,par_24_blue,,1
hiphop_rnb-siren-lounge,28,par_all_blue,,1
hiphop_rnb-siren-lounge,29,par_all_blue,,1
hiphop_rnb-siren-lounge,30,par_13_blue,,1
hiphop_rnb-siren-lounge,31,par_24_blue,,1
hiphop_rnb-siren-lounge,32,par_all_blue,,1
hiphop_rnb-siren-lounge,33,par_12_red,,1
hiphop_rnb-siren-lounge,34,par_34_blue,,1
hiphop_rnb-siren-lounge,35,par_12_red,,1
hiphop_rnb-siren-lounge,36,par_34_blue,,1
hiphop_rnb-siren-lounge,37,par_12_red,,1
hiphop_rnb-siren-lounge,38,par_34_blue,,1
hiphop_rnb-siren-lounge,39,par_12_red,,1
hiphop_rnb-siren-lounge,40,par_34_blue,,1
hiphop_rnb-siren-lounge,41,par_12_red,,1
hiphop_rnb-siren-lounge,42,par_34_blue,,1
hiphop_rnb-siren-lounge,43,par_12_red,,1
hiphop_rnb-siren-lounge,44,par_34_blue,,1
hiphop_rnb-siren-lounge,45,par_12_red,,1
hiphop_rnb-siren-lounge,46,par_34_blue,,1
hiphop_rnb-siren-lounge,47,par_12_red,,1
hiphop_rnb-siren-lounge,48,par_34_blue,,1
hiphop_rnb-siren-lounge,49,par_all_red,,1
hiphop_rnb-siren-lounge,50,par_all_blue,,1
hiphop_rnb-siren-lounge,51,par_all_warm_white,,1
hiphop_rnb-siren-lounge,52,par_all_off,,1
hiphop_rnb-siren-lounge,53,par_all_red,,1
hiphop_rnb-siren-lounge,54,par_all_blue,,1
hiphop_rnb-siren-lounge,55,par_all_warm_white,,1
hiphop_rnb-siren-lounge,56,par_all_off,,1
hiphop_rnb-siren-lounge,57,par_all_red,,1
hiphop_rnb-siren-lounge,58,par_all_blue,,1
hiphop_rnb-siren-lounge,59,par_all_warm_white,,1
hiphop_rnb-siren-lounge,60,par_all_off,,1
hiphop_rnb-siren-lounge,61,par_all_red,,1
hiphop_rnb-siren-lounge,62,par_all_blue,,1
hiphop_rnb-siren-lounge,63,par_all_warm_white,,1
hiphop_rnb-siren-lounge,64,par_all_off,,1

# HipHop & RnB - Siren - Trap - high
hiphop_rnb-siren-trap,1,par_all_red,,1
hiphop_rnb-siren-trap,2,par_12_red,,1
hiphop_rnb-siren-trap,3,par_34_red,,1
hiphop_rnb-siren-trap,4,par_all_off,,1
hiphop_rnb-siren-trap,5,par_all_red,,1
hiphop_rnb-siren-trap,6,par_12_red,,1
hiphop_rnb-siren-trap,7,par_34_red,,1
hiphop_rnb-siren-trap,8,par_all_off,,1
hiphop_rnb-siren-trap,9,par_1_blue,,1
hiphop_rnb-siren-trap,10,par_2_blue,,1
hiphop_rnb-siren-trap,11,par_3_blue,,1
hiphop_rnb-siren-trap,12,par_4_blue,,1
hiphop_rnb-siren-trap,13,par_1_blue,,1
hiphop_rnb-siren-trap,14,par_2_blue,,1
hiphop_rnb-siren-trap,15,par_3_blue,,1
hiphop_rnb-siren-trap,16,par_4_blue,,1
hiphop_rnb-siren-trap,17,par_13_red,,1
hiphop_rnb-siren-trap,18,par_24_red,,1
hiphop_rnb-siren-trap,19,par_13_blue,,1
hiphop_rnb-siren-trap,20,par_24_blue,,1
hiphop_rnb-siren-trap,21,par_13_red,,1
hiphop_rnb-siren-trap,22,par_24_red,,1
hiphop_rnb-siren-trap,23,par_13_blue,,1
hiphop_rnb-siren-trap,24,par_24_blue,,1
hiphop_rnb-siren-trap,25,par_all_warm_white,,1
hiphop_rnb-siren-trap,26,par_12_warm_white,,1
hiphop_rnb-siren-trap,27,par_34_warm_white,,1
hiphop_rnb-siren-trap,28,par_all_off,,1
hiphop_rnb-siren-trap,29,par_all_warm_white,,1
hiphop_rnb-siren-trap,30,par_12_warm_white,,1
hiphop_rnb-siren-trap,31,par_34_warm_white,,1
hiphop_rnb-siren-trap,32,par_all_off,,1
hiphop_rnb-siren-trap,33,par_4_red,,1
hiphop_rnb-siren-trap,34,par_3_red,,1
hiphop_rnb-siren-trap,35,par_2_red,,1
hiphop_rnb-siren-trap,36,par_1_red,,1
hiphop_rnb-siren-trap,37,par_4_red,,1
hiphop_rnb-siren-trap,38,par_3_red,,1
hiphop_rnb-siren-trap,39,par_2_red,,1
hiphop_rnb-siren-trap,40,par_1_red,,1
hiphop_rnb-siren-trap,41,par_12_blue,,1
hiphop_rnb-siren-trap,42,par_34_blue,,1
hiphop_rnb-siren-trap,43,par_12_red,,1
hiphop_rnb-siren-trap,44,par_34_red,,1
hiphop_rnb-siren-trap,45,par_12_blue,,1
hiphop_rnb-siren-trap,46,par_34_blue,,1
hiphop_rnb-siren-trap,47,par_12_red,,1
hiphop_rnb-siren-trap,48,par_34_red,,1
hiphop_rnb-siren-trap,49,par_all_blue,,1
hiphop_rnb-siren-trap,50,par_all_red,,1
hiphop_rnb-siren-trap,51,par_all_blue,,1
hiphop_rnb-siren-trap,52,par_all_off,,1
hiphop_rnb-siren-trap,53,par_all_blue,,1
hiphop_rnb-siren-trap,54,par_all_red,,1
hiphop_rnb-siren-trap,55,par_all_blue,,1
hiphop_rnb-siren-trap,56,par_all_off,,1
hiphop_rnb-siren-trap,57,par_14_warm_white,,1
hiphop_rnb-siren-trap,58,par_23_red,,1
hiphop_rnb-siren-trap,59,par_14_warm_white,,1
hiphop_rnb-siren-trap,60,par_23_blue,,1
hiphop_rnb-siren-trap,61,par_14_warm_white,,1
hiphop_rnb-siren-trap,62,par_23_red,,1
hiphop_rnb-siren-trap,63,par_14_warm_white,,1
hiphop_rnb-siren-trap,64,par_23_blue,,1

# 80s - Miami - Neon Cruise - low
eighties-miami-neon_cruise,1,par_all_pink,,1
eighties-miami-neon_cruise,2,par_12_pink,,1
eighties-miami-neon_cruise,3,par_34_pink,,1
eighties-miami-neon_cruise,4,par_all_pink,,1
eighties-miami-neon_cruise,5,par_all_pink,,1
eighties-miami-neon_cruise,6,par_12_pink,,1
eighties-miami-neon_cruise,7,par_34_pink,,1
eighties-miami-neon_cruise,8,par_all_pink,,1
eighties-miami-neon_cruise,9,par_all_pink,,1
eighties-miami-neon_cruise,10,par_12_pink,,1
eighties-miami-neon_cruise,11,par_34_pink,,1
eighties-miami-neon_cruise,12,par_all_pink,,1
eighties-miami-neon_cruise,13,par_all_pink,,1
eighties-miami-neon_cruise,14,par_12_pink,,1
eighties-miami-neon_cruise,15,par_34_pink,,1
eighties-miami-neon_cruise,16,par_all_pink,,1
eighties-miami-neon_cruise,17,par_all_turquoise,,1
eighties-miami-neon_cruise,18,par_13_turquoise,,1
eighties-miami-neon_cruise,19,par_24_turquoise,,1
eighties-miami-neon_cruise,20,par_all_turquoise,,1
eighties-miami-neon_cruise,21,par_all_turquoise,,1
eighties-miami-neon_cruise,22,par_13_turquoise,,1
eighties-miami-neon_cruise,23,par_24_turquoise,,1
eighties-miami-neon_cruise,24,par_all_turquoise,,1
eighties-miami-neon_cruise,25,par_all_turquoise,,1
eighties-miami-neon_cruise,26,par_13_turquoise,,1
eighties-miami-neon_cruise,27,par_24_turquoise,,1
eighties-miami-neon_cruise,28,par_all_turquoise,,1
eighties-miami-neon_cruise,29,par_all_turquoise,,1
eighties-miami-neon_cruise,30,par_13_turquoise,,1
eighties-miami-neon_cruise,31,par_24_turquoise,,1
eighties-miami-neon_cruise,32,par_all_turquoise,,1
eighties-miami-neon_cruise,33,par_12_pink,,1
eighties-miami-neon_cruise,34,par_34_turquoise,,1
eighties-miami-neon_cruise,35,par_all_yellow,,1
eighties-miami-neon_cruise,36,par_all_off,,1
eighties-miami-neon_cruise,37,par_12_pink,,1
eighties-miami-neon_cruise,38,par_34_turquoise,,1
eighties-miami-neon_cruise,39,par_all_yellow,,1
eighties-miami-neon_cruise,40,par_all_off,,1
eighties-miami-neon_cruise,41,disco_pink,,1
eighties-miami-neon_cruise,42,disco_pink,,1
eighties-miami-neon_cruise,43,disco_turquoise,,1
eighties-miami-neon_cruise,44,disco_off,,1
eighties-miami-neon_cruise,45,disco_pink,,1
eighties-miami-neon_cruise,46,disco_pink,,1
eighties-miami-neon_cruise,47,disco_turquoise,,1
eighties-miami-neon_cruise,48,disco_off,,1
eighties-miami-neon_cruise,49,par_all_pink,,1
eighties-miami-neon_cruise,50,par_all_turquoise,,1
eighties-miami-neon_cruise,51,par_all_yellow,,1
eighties-miami-neon_cruise,52,par_all_pink,,1
eighties-miami-neon_cruise,53,par_all_pink,,1
eighties-miami-neon_cruise,54,par_all_turquoise,,1
eighties-miami-neon_cruise,55,par_all_yellow,,1
eighties-miami-neon_cruise,56,par_all_pink,,1
eighties-miami-neon_cruise,57,par_all_pink,,1
eighties-miami-neon_cruise,58,par_all_turquoise,,1
eighties-miami-neon_cruise,59,par_all_yellow,,1
eighties-miami-neon_cruise,60,par_all_pink,,1
eighties-miami-neon_cruise,61,par_all_pink,,1
eighties-miami-neon_cruise,62,par_all_turquoise,,1
eighties-miami-neon_cruise,63,par_all_yellow,,1
eighties-miami-neon_cruise,64,par_all_pink,,1

# 80s - Miami - Stadium 80s - high
eighties-miami-stadium_80s,1,par_1_pink,,1
eighties-miami-stadium_80s,2,par_2_pink,,1
eighties-miami-stadium_80s,3,par_3_pink,,1
eighties-miami-stadium_80s,4,par_4_pink,,1
eighties-miami-stadium_80s,5,par_1_pink,,1
eighties-miami-stadium_80s,6,par_2_pink,,1
eighties-miami-stadium_80s,7,par_3_pink,,1
eighties-miami-stadium_80s,8,par_4_pink,,1
eighties-miami-stadium_80s,9,par_4_turquoise,,1
eighties-miami-stadium_80s,10,par_3_turquoise,,1
eighties-miami-stadium_80s,11,par_2_turquoise,,1
eighties-miami-stadium_80s,12,par_1_turquoise,,1
eighties-miami-stadium_80s,13,par_4_turquoise,,1
eighties-miami-stadium_80s,14,par_3_turquoise,,1
eighties-miami-stadium_80s,15,par_2_turquoise,,1
eighties-miami-stadium_80s,16,par_1_turquoise,,1
eighties-miami-stadium_80s,17,par_all_pink,,1
eighties-miami-stadium_80s,18,par_13_pink,,1
eighties-miami-stadium_80s,19,par_24_turquoise,,1
eighties-miami-stadium_80s,20,par_all_off,,1
eighties-miami-stadium_80s,21,par_all_pink,,1
eighties-miami-stadium_80s,22,par_13_pink,,1
eighties-miami-stadium_80s,23,par_24_turquoise,,1
eighties-miami-stadium_80s,24,par_all_off,,1
eighties-miami-stadium_80s,25,par_13_pink,,1
eighties-miami-stadium_80s,26,par_24_turquoise,,1
eighties-miami-stadium_80s,27,par_13_pink,,1
eighties-miami-stadium_80s,28,par_24_yellow,,1
eighties-miami-stadium_80s,29,par_13_pink,,1
eighties-miami-stadium_80s,30,par_24_turquoise,,1
eighties-miami-stadium_80s,31,par_13_pink,,1
eighties-miami-stadium_80s,32,par_24_yellow,,1
eighties-miami-stadium_80s,33,par_12_pink,,1
eighties-miami-stadium_80s,34,par_34_turquoise,,1
eighties-miami-stadium_80s,35,par_12_pink,,1
eighties-miami-stadium_80s,36,par_34_turquoise,,1
eighties-miami-stadium_80s,37,par_12_pink,,1
eighties-miami-stadium_80s,38,par_34_turquoise,,1
eighties-miami-stadium_80s,39,par_12_pink,,1
eighties-miami-stadium_80s,40,par_34_turquoise,,1
eighties-miami-stadium_80s,41,par_all_yellow,,1
eighties-miami-stadium_80s,42,par_12_yellow,,1
eighties-miami-stadium_80s,43,par_34_pink,,1
eighties-miami-stadium_80s,44,par_all_off,,1
eighties-miami-stadium_80s,45,par_all_yellow,,1
eighties-miami-stadium_80s,46,par_12_yellow,,1
eighties-miami-stadium_80s,47,par_34_pink,,1
eighties-miami-stadium_80s,48,par_all_off,,1
eighties-miami-stadium_80s,49,par_14_turquoise,,1
eighties-miami-stadium_80s,50,par_23_pink,,1
eighties-miami-stadium_80s,51,par_all_yellow,,1
eighties-miami-stadium_80s,52,par_all_pink,,1
eighties-miami-stadium_80s,53,par_14_turquoise,,1
eighties-miami-stadium_80s,54,par_23_pink,,1
eighties-miami-stadium_80s,55,par_all_yellow,,1
eighties-miami-stadium_80s,56,par_all_pink,,1
eighties-miami-stadium_80s,57,par_14_turquoise,,1
eighties-miami-stadium_80s,58,par_23_pink,,1
eighties-miami-stadium_80s,59,par_all_yellow,,1
eighties-miami-stadium_80s,60,par_all_pink,,1
eighties-miami-stadium_80s,61,par_14_turquoise,,1
eighties-miami-stadium_80s,62,par_23_pink,,1
eighties-miami-stadium_80s,63,par_all_yellow,,1
eighties-miami-stadium_80s,64,par_all_pink,,1

# 80s - Arcade - Neon Cruise - low
eighties-arcade-neon_cruise,1,par_all_blue,,1
eighties-arcade-neon_cruise,2,par_12_blue,,1
eighties-arcade-neon_cruise,3,par_34_blue,,1
eighties-arcade-neon_cruise,4,par_all_blue,,1
eighties-arcade-neon_cruise,5,par_all_blue,,1
eighties-arcade-neon_cruise,6,par_12_blue,,1
eighties-arcade-neon_cruise,7,par_34_blue,,1
eighties-arcade-neon_cruise,8,par_all_blue,,1
eighties-arcade-neon_cruise,9,par_all_blue,,1
eighties-arcade-neon_cruise,10,par_12_blue,,1
eighties-arcade-neon_cruise,11,par_34_blue,,1
eighties-arcade-neon_cruise,12,par_all_blue,,1
eighties-arcade-neon_cruise,13,par_all_blue,,1
eighties-arcade-neon_cruise,14,par_12_blue,,1
eighties-arcade-neon_cruise,15,par_34_blue,,1
eighties-arcade-neon_cruise,16,par_all_blue,,1
eighties-arcade-neon_cruise,17,par_all_magenta,,1
eighties-arcade-neon_cruise,18,par_13_magenta,,1
eighties-arcade-neon_cruise,19,par_24_magenta,,1
eighties-arcade-neon_cruise,20,par_all_magenta,,1
eighties-arcade-neon_cruise,21,par_all_magenta,,1
eighties-arcade-neon_cruise,22,par_13_magenta,,1
eighties-arcade-neon_cruise,23,par_24_magenta,,1
eighties-arcade-neon_cruise,24,par_all_magenta,,1
eighties-arcade-neon_cruise,25,par_all_magenta,,1
eighties-arcade-neon_cruise,26,par_13_magenta,,1
eighties-arcade-neon_cruise,27,par_24_magenta,,1
eighties-arcade-neon_cruise,28,par_all_magenta,,1
eighties-arcade-neon_cruise,29,par_all_magenta,,1
eighties-arcade-neon_cruise,30,par_13_magenta,,1
eighties-arcade-neon_cruise,31,par_24_magenta,,1
eighties-arcade-neon_cruise,32,par_all_magenta,,1
eighties-arcade-neon_cruise,33,par_12_blue,,1
eighties-arcade-neon_cruise,34,par_34_magenta,,1
eighties-arcade-neon_cruise,35,par_all_yellow,,1
eighties-arcade-neon_cruise,36,par_all_off,,1
eighties-arcade-neon_cruise,37,par_12_blue,,1
eighties-arcade-neon_cruise,38,par_34_magenta,,1
eighties-arcade-neon_cruise,39,par_all_yellow,,1
eighties-arcade-neon_cruise,40,par_all_off,,1
eighties-arcade-neon_cruise,41,disco_blue,,1
eighties-arcade-neon_cruise,42,disco_blue,,1
eighties-arcade-neon_cruise,43,disco_magenta,,1
eighties-arcade-neon_cruise,44,disco_off,,1
eighties-arcade-neon_cruise,45,disco_blue,,1
eighties-arcade-neon_cruise,46,disco_blue,,1
eighties-arcade-neon_cruise,47,disco_magenta,,1
eighties-arcade-neon_cruise,48,disco_off,,1
eighties-arcade-neon_cruise,49,par_all_blue,,1
eighties-arcade-neon_cruise,50,par_all_magenta,,1
eighties-arcade-neon_cruise,51,par_all_yellow,,1
eighties-arcade-neon_cruise,52,par_all_blue,,1
eighties-arcade-neon_cruise,53,par_all_blue,,1
eighties-arcade-neon_cruise,54,par_all_magenta,,1
eighties-arcade-neon_cruise,55,par_all_yellow,,1
eighties-arcade-neon_cruise,56,par_all_blue,,1
eighties-arcade-neon_cruise,57,par_all_blue,,1
eighties-arcade-neon_cruise,58,par_all_magenta,,1
eighties-arcade-neon_cruise,59,par_all_yellow,,1
eighties-arcade-neon_cruise,60,par_all_blue,,1
eighties-arcade-neon_cruise,61,par_all_blue,,1
eighties-arcade-neon_cruise,62,par_all_magenta,,1
eighties-arcade-neon_cruise,63,par_all_yellow,,1
eighties-arcade-neon_cruise,64,par_all_blue,,1

# 80s - Arcade - Stadium 80s - high
eighties-arcade-stadium_80s,1,par_1_blue,,1
eighties-arcade-stadium_80s,2,par_2_blue,,1
eighties-arcade-stadium_80s,3,par_3_blue,,1
eighties-arcade-stadium_80s,4,par_4_blue,,1
eighties-arcade-stadium_80s,5,par_1_blue,,1
eighties-arcade-stadium_80s,6,par_2_blue,,1
eighties-arcade-stadium_80s,7,par_3_blue,,1
eighties-arcade-stadium_80s,8,par_4_blue,,1
eighties-arcade-stadium_80s,9,par_4_magenta,,1
eighties-arcade-stadium_80s,10,par_3_magenta,,1
eighties-arcade-stadium_80s,11,par_2_magenta,,1
eighties-arcade-stadium_80s,12,par_1_magenta,,1
eighties-arcade-stadium_80s,13,par_4_magenta,,1
eighties-arcade-stadium_80s,14,par_3_magenta,,1
eighties-arcade-stadium_80s,15,par_2_magenta,,1
eighties-arcade-stadium_80s,16,par_1_magenta,,1
eighties-arcade-stadium_80s,17,par_all_blue,,1
eighties-arcade-stadium_80s,18,par_13_blue,,1
eighties-arcade-stadium_80s,19,par_24_magenta,,1
eighties-arcade-stadium_80s,20,par_all_off,,1
eighties-arcade-stadium_80s,21,par_all_blue,,1
eighties-arcade-stadium_80s,22,par_13_blue,,1
eighties-arcade-stadium_80s,23,par_24_magenta,,1
eighties-arcade-stadium_80s,24,par_all_off,,1
eighties-arcade-stadium_80s,25,par_13_blue,,1
eighties-arcade-stadium_80s,26,par_24_magenta,,1
eighties-arcade-stadium_80s,27,par_13_blue,,1
eighties-arcade-stadium_80s,28,par_24_yellow,,1
eighties-arcade-stadium_80s,29,par_13_blue,,1
eighties-arcade-stadium_80s,30,par_24_magenta,,1
eighties-arcade-stadium_80s,31,par_13_blue,,1
eighties-arcade-stadium_80s,32,par_24_yellow,,1
eighties-arcade-stadium_80s,33,par_12_blue,,1
eighties-arcade-stadium_80s,34,par_34_magenta,,1
eighties-arcade-stadium_80s,35,par_12_blue,,1
eighties-arcade-stadium_80s,36,par_34_magenta,,1
eighties-arcade-stadium_80s,37,par_12_blue,,1
eighties-arcade-stadium_80s,38,par_34_magenta,,1
eighties-arcade-stadium_80s,39,par_12_blue,,1
eighties-arcade-stadium_80s,40,par_34_magenta,,1
eighties-arcade-stadium_80s,41,par_all_yellow,,1
eighties-arcade-stadium_80s,42,par_12_yellow,,1
eighties-arcade-stadium_80s,43,par_34_blue,,1
eighties-arcade-stadium_80s,44,par_all_off,,1
eighties-arcade-stadium_80s,45,par_all_yellow,,1
eighties-arcade-stadium_80s,46,par_12_yellow,,1
eighties-arcade-stadium_80s,47,par_34_blue,,1
eighties-arcade-stadium_80s,48,par_all_off,,1
eighties-arcade-stadium_80s,49,par_14_magenta,,1
eighties-arcade-stadium_80s,50,par_23_blue,,1
eighties-arcade-stadium_80s,51,par_all_yellow,,1
eighties-arcade-stadium_80s,52,par_all_blue,,1
eighties-arcade-stadium_80s,53,par_14_magenta,,1
eighties-arcade-stadium_80s,54,par_23_blue,,1
eighties-arcade-stadium_80s,55,par_all_yellow,,1
eighties-arcade-stadium_80s,56,par_all_blue,,1
eighties-arcade-stadium_80s,57,par_14_magenta,,1
eighties-arcade-stadium_80s,58,par_23_blue,,1
eighties-arcade-stadium_80s,59,par_all_yellow,,1
eighties-arcade-stadium_80s,60,par_all_blue,,1
eighties-arcade-stadium_80s,61,par_14_magenta,,1
eighties-arcade-stadium_80s,62,par_23_blue,,1
eighties-arcade-stadium_80s,63,par_all_yellow,,1
eighties-arcade-stadium_80s,64,par_all_blue,,1

# Latino & Afro - Sunset - Tropical - low
latino_afro-sunset-tropical,1,par_all_amber,,1
latino_afro-sunset-tropical,2,par_12_amber,,1
latino_afro-sunset-tropical,3,par_34_amber,,1
latino_afro-sunset-tropical,4,par_all_amber,,1
latino_afro-sunset-tropical,5,par_all_amber,,1
latino_afro-sunset-tropical,6,par_12_amber,,1
latino_afro-sunset-tropical,7,par_34_amber,,1
latino_afro-sunset-tropical,8,par_all_amber,,1
latino_afro-sunset-tropical,9,par_all_amber,,1
latino_afro-sunset-tropical,10,par_12_amber,,1
latino_afro-sunset-tropical,11,par_34_amber,,1
latino_afro-sunset-tropical,12,par_all_amber,,1
latino_afro-sunset-tropical,13,par_all_amber,,1
latino_afro-sunset-tropical,14,par_12_amber,,1
latino_afro-sunset-tropical,15,par_34_amber,,1
latino_afro-sunset-tropical,16,par_all_amber,,1
latino_afro-sunset-tropical,17,par_13_green,,1
latino_afro-sunset-tropical,18,par_24_green,,1
latino_afro-sunset-tropical,19,par_13_green,,1
latino_afro-sunset-tropical,20,par_24_green,,1
latino_afro-sunset-tropical,21,par_13_green,,1
latino_afro-sunset-tropical,22,par_24_green,,1
latino_afro-sunset-tropical,23,par_13_green,,1
latino_afro-sunset-tropical,24,par_24_green,,1
latino_afro-sunset-tropical,25,par_all_amber,,1
latino_afro-sunset-tropical,26,par_all_green,,1
latino_afro-sunset-tropical,27,par_all_pink,,1
latino_afro-sunset-tropical,28,par_all_off,,1
latino_afro-sunset-tropical,29,par_all_amber,,1
latino_afro-sunset-tropical,30,par_all_green,,1
latino_afro-sunset-tropical,31,par_all_pink,,1
latino_afro-sunset-tropical,32,par_all_off,,1
latino_afro-sunset-tropical,33,disco_orange,,1
latino_afro-sunset-tropical,34,disco_orange,,1
latino_afro-sunset-tropical,35,disco_light_green,,1
latino_afro-sunset-tropical,36,disco_off,,1
latino_afro-sunset-tropical,37,disco_orange,,1
latino_afro-sunset-tropical,38,disco_orange,,1
latino_afro-sunset-tropical,39,disco_light_green,,1
latino_afro-sunset-tropical,40,disco_off,,1
latino_afro-sunset-tropical,41,par_all_amber,,1
latino_afro-sunset-tropical,42,par_12_pink,,1
latino_afro-sunset-tropical,43,par_34_pink,,1
latino_afro-sunset-tropical,44,par_all_amber,,1
latino_afro-sunset-tropical,45,par_all_amber,,1
latino_afro-sunset-tropical,46,par_12_pink,,1
latino_afro-sunset-tropical,47,par_34_pink,,1
latino_afro-sunset-tropical,48,par_all_amber,,1
latino_afro-sunset-tropical,49,par_all_green,,1
latino_afro-sunset-tropical,50,par_13_amber,,1
latino_afro-sunset-tropical,51,par_24_amber,,1
latino_afro-sunset-tropical,52,par_all_green,,1
latino_afro-sunset-tropical,53,par_all_green,,1
latino_afro-sunset-tropical,54,par_13_amber,,1
latino_afro-sunset-tropical,55,par_24_amber,,1
latino_afro-sunset-tropical,56,par_all_green,,1
latino_afro-sunset-tropical,57,par_all_green,,1
latino_afro-sunset-tropical,58,par_13_amber,,1
latino_afro-sunset-tropical,59,par_24_amber,,1
latino_afro-sunset-tropical,60,par_all_green,,1
latino_afro-sunset-tropical,61,par_all_green,,1
latino_afro-sunset-tropical,62,par_13_amber,,1
latino_afro-sunset-tropical,63,par_24_amber,,1
latino_afro-sunset-tropical,64,par_all_green,,1

# Latino & Afro - Sunset - Carnaval - high
latino_afro-sunset-carnaval,1,par_1_amber,,1
latino_afro-sunset-carnaval,2,par_2_amber,,1
latino_afro-sunset-carnaval,3,par_3_amber,,1
latino_afro-sunset-carnaval,4,par_4_amber,,1
latino_afro-sunset-carnaval,5,par_1_amber,,1
latino_afro-sunset-carnaval,6,par_2_amber,,1
latino_afro-sunset-carnaval,7,par_3_amber,,1
